2020-03-04 08:42:58,b'Lets Stop #Coronavirus Spreading.\n\nWe are in action to stop spreading the coronavirus.\n\nwe regret that we are not a\xe2\x80\xa6 https://t.co/ebL3uTn5ZI'
2020-03-04 08:42:57,"b'RT @WIONews: 28 confirmed cases of #COVID19, Prime Minister @narendramodi and Home Minister @AmitShah urge people to avoid public gathering\xe2\x80\xa6'"
2020-03-04 08:42:57,"b'BJP President Jagat Prakash Nadda has written to all BJP state presidents, asking them to not hold #Holi programs,\xe2\x80\xa6 https://t.co/y4fiFLALpd'"
2020-03-04 08:42:57,"b""RT @DDNational: PLEASE RETWEET -\nDON'T PANIC!\n#CoronaVirus :Basic Protective Measures\n\nKeep this in mind to avoid getting infected from #Co\xe2\x80\xa6"""
2020-03-04 08:42:57,b'RT @Hamza_Africa: Tanzanian President John Magufuli exchanging foot greeting with opposition politician Maalim Seif Sharif Hamad.\n\nThe two\xe2\x80\xa6'
2020-03-04 08:42:57,"b'RT @TheKoreaHerald: [Breaking] South Korea reports 293 more cases of new coronavirus, total now at 5,621\n#COVID19 #Corona #Coronavirus #Cor\xe2\x80\xa6'"
2020-03-04 08:42:57,"b'RT @KyaUkhaadLega: In my limited knowledge on #coronavirus, I believe maintaining good hygiene, immunity should keep us safe. It doesn\xe2\x80\x99t la\xe2\x80\xa6'"
2020-03-04 08:42:56,"b""Doesn't United States of America know that perhaps she is the origin of #coronavirus ?"""
2020-03-04 08:42:56,b'RT @AmoneyResists: Watch these two medical experts dispel the most common misconceptions about the #coronavirus. Please watch and share thi\xe2\x80\xa6'
2020-03-04 08:42:56,b'@tashlee The free business class upgrade located in economy hack #coronavirus #CoronaVirusUpdates #COVID19'
2020-03-04 08:42:56,"b'RT @COVID19Update: #coronavirus  SOUTH Korea\xf0\x9f\x87\xb0\xf0\x9f\x87\xb7\n\n[Breaking] #SouthKorea reports 293 more cases of new coronavirus, total now at 5,621.\n\n#COV\xe2\x80\xa6'"
